,Unnamed: 0,business_id,name,address,City,State,postal_code,latitude,longitude,stars,review_count,Business Status,categories,compliment_count,Business.Status,Special Category, Number of Cinemas nearby, Number of Beach nearby,Number of Museum nearby ,Number of ShoppingMall nearby
99,100,yRm3Xt90drxSKXegohsPGQ,The Fish House,1902 W Shell Pt Rd,Ruskin,FL,33570,27.720495,-82.45762,4.0,160,Open,"Restaurants, Seafood",0,Open,Seafood,0,1,0,0
100,101,siUk0bqIjI80KBFptR1Mcw,Heights Seafood,6421 N Florida Ave,Tampa,FL,33604,28.0055767876,-82.4593311111,4.5,95,Open,"Food, Seafood, Poke, Restaurants, Seafood Markets, Specialty Food",0,Open,Seafood,0,0,3,0
101,102,MDKoB6mhClbXsIzVdvKDpg,Aegean,10 Dodecanese Blvd,Tarpon Springs,FL,34689,28.1559991,-82.7572,3.5,36,Close,"American (Traditional), Greek, Restaurants, Seafood",0,Close,Seafood,1,1,1,0
102,103,h7zTzXGy7CGNTUaNtr_RTg,Miller's Ale House,Dr Martin Luther King Jr St N,St Petersburg,FL,33702,27.844783115,-82.6463336123,3.5,178,Open,"Restaurants, Bars, Nightlife, Seafood, American (Traditional), American (New), Sports Bars",0,Open,Seafood,2,0,4,0
103,104,qWFSPglEUx8yjmNGRpk-bw,Tropix Beach Bar,655 S Gulfview Blvd,Clearwater Beach,FL,33767,27.9664356,-82.8257535,3.5,47,Close,"Restaurants, Local Flavor, Hot Dogs, Sandwiches, American (New), Nightlife, Tiki Bars, Seafood, Bars",0,Close,Seafood,0,0,1,0
104,105,_0QZGrg91aaiMhh7tQyYYg,Jacksons Bistro Bar & Sushi,"601 S Harbour Island Blvd, Ste 100",Tampa,FL,33602,27.9387237,-82.4548811,3.5,1115,Open,"Seafood, Japanese, Nightlife, Dance Clubs, Bars, American (New), Restaurants, Sushi Bars",0,Open,Seafood,0,2,0,0
105,106,HgPTy_OGoaxllb2EXkC1sQ,Happy Fish,4046 N Armenia Ave,Tampa,FL,33607,27.9753864,-82.4862712,4.5,541,Open,"Restaurants, Latin American, Peruvian, Seafood",0,Open,Seafood,1,0,2,0
106,107,hXvf5a798WvQtFn0Zbh2yw,Caddy's Treasure Island,9000 W Gulf Blvd,Treasure Island,FL,33706,27.7536618,-82.764087,3.5,908,Open,"Nightlife, Bars, Restaurants, Breakfast & Brunch, Hot Dogs, Burgers, Seafood, American (Traditional)",0,Open,Seafood,0,0,0,0
107,108,lJjS6vLnf0Rqtx_gicq24g,China Yuan Restaurant,"8502 N Armenia Ave, Ste 1A",Tampa,FL,33604,28.0275678,-82.4852451,4.0,312,Open,"Barbeque, Restaurants, Seafood, Chinese, Dim Sum",0,Open,Seafood,0,0,2,2
108,109,HKPoU2uUrHqo3_9pgEb4XQ,Salty Rim Grill,9524 Blind Pass Rd,St. Pete Beach,FL,33706,27.7557919576,-82.7598185632,3.5,244,Close,"Restaurants, Tiki Bars, Seafood, Cocktail Bars, Arts & Entertainment, Burgers, Food, Local Flavor, American (Traditional), Nightlife, Bars, Tex-Mex, American (New), Music Venues, Caribbean, Pubs, Beer, Wine & Spirits",0,Close,Seafood,0,0,0,0
109,110,_DsaR5jirKMG9FxAC4m0UQ,Sabor a Peru,704 E Brandon Blvd,Brandon,FL,33511,27.9380505015,-82.2748072073,4.0,21,Close,"Latin American, Seafood, Restaurants, Peruvian",0,Close,Seafood,0,0,0,0
110,111,xowF0NCQ74qopUqm2N1AXQ,Hooters,2800 Gulf To Bay Blvd,Clearwater,FL,33759,27.9609323,-82.7212045,3.0,206,Open,"Restaurants, Barbeque, Nightlife, American (New), Bars, American (Traditional), Chicken Wings, Burgers, Seafood, Sports Bars",0,Open,Seafood,0,0,0,0
111,112,pKAWS_PiZub_PpFot6VrVw,Rossi Ristorante Italiano,7254 State Road 54,New Port Richey,FL,34653,28.216073,-82.694123,4.0,152,Open,"Italian, Event Planning & Services, Restaurants, Seafood, Pizza, Caterers",0,Open,Seafood,0,0,0,0
112,113,Q6K5tpwqOzeewDw5ePlqbw,Post Corner Pizza & Restaurant,431 S Gulfview Blvd,Clearwater Beach,FL,33767,27.970123,-82.829587,3.5,290,Open,"Restaurants, Pizza, Seafood, Greek",0,Open,Seafood,0,0,1,0
113,114,NKNgAfsVH_-ZA4FQ8yI-4Q,Paul's Landing,501 5th Avenue NE,Saint Petersburg,FL,33701,27.7779157872,-82.6289633333,3.5,66,Open,"Restaurants, Seafood, Mediterranean",0,Open,Seafood,2,0,2,0
114,115,7uAW-xNz6z72LEuo2IZeOw,Toasted Monkey,678 75th Ave,St Pete Beach,FL,33706,27.7408514,-82.7538043,3.5,440,Open,"Sports Bars, American (Traditional), Seafood, American (New), Adult Entertainment, Nightlife, Burgers, Bars, Restaurants",0,Open,Seafood,0,0,0,0
115,116,IR46YDkF358WDZuqZ4M2mQ,Dunedin Fish Market & Olde Bay Cafe,51 Main St,Dunedin,FL,34698,28.0125092082,-82.7922953191,4.0,360,Open,"Restaurants, Food, Seafood Markets, Seafood, Specialty Food",0,Open,Seafood,0,0,1,0
116,117,Al2YIlvkieMwo5hW_ZBgBA,Mystic Fish Seafood Grill & Bar,3253 Tampa Rd,Palm Harbor,FL,34684,28.0682736995,-82.7247772024,4.5,370,Open,"Restaurants, Seafood, Bars, Salad, Tapas/Small Plates, Nightlife",0,Open,Seafood,2,0,1,1
117,118,NktrQCN0sq-y04YLZNWTVA,Kally K's Steakery & Fishery,3383 Commercial Way,Spring Hill,FL,34606,28.4809624,-82.6095517,3.0,58,Close,"Bars, Fast Food, Seafood, Wine Bars, American (Traditional), Nightlife, Restaurants",0,Close,Seafood,0,0,0,0
118,119,loWCMkmjtxyyEQqnb9l5_w,Taziki's Mediterranean Cafe - Clearwater,2649 Ulmerton Rd,Clearwater,FL,33762,27.8944100571,-82.6692039853,4.0,198,Open,"Desserts, Food, Nightlife, Restaurants, Seafood, Salad, American (New), Gluten-Free, Soup, Mediterranean, Sports Bars, Vegetarian, Bars",0,Open,Seafood,1,0,0,1
119,120,k-tHn9uxgWdq1ROHqwc-lw,Shells Seafood  - St Pete Beach,7081 Gulf Blvd,St. Pete Beach,FL,33706,27.739489,-82.749481,4.5,965,Open,"Breakfast & Brunch, Seafood, Sandwiches, Restaurants",0,Open,Seafood,0,0,0,0
120,121,N-NNqb6ANcdAyv2BoaEESA,San José Mexican Restaurant,7804 Land O Lakes Blvd,Land O' Lakes,FL,34638,28.2709474677,-82.4788770259,4.0,102,Open,"Restaurants, Nightlife, Bars, Mexican, Seafood",0,Open,Seafood,0,0,0,0
121,122,0OJ6J4AoqpxjwQPp159lcg,Pisces Sushi and Global Bistro,799 Highland Ave,Dunedin,FL,34698,28.0123507,-82.7856687,4.5,528,Open,"Asian Fusion, Restaurants, Seafood, Diners, Sushi Bars",0,Open,Seafood,0,0,1,0
122,123,G8H-8KnMFjS4bHtTBX9t7A,Hibachi Buffet,13151 N Dale Mabry Hwy,Tampa,FL,33618,28.066161,-82.501268,2.0,140,Open,"Seafood, Buffets, Restaurants, Chinese, Japanese",0,Open,Seafood,0,0,0,2
123,124,---kPU91CF4Lq2-WlRu9Lw,Frankie's Raw Bar,4903 State Rd 54,New Port Richey,FL,34652,28.2172884,-82.7333444,4.5,24,Open,"Seafood, Restaurants, Latin American, Food, Food Trucks",0,Open,Seafood,0,0,1,0
124,125,J2BU4_VsgmnYVHNCcrizjw,Fat Cat Tavern,"3665 East Bay Dr, Ste 100",Largo,FL,33771,27.915055,-82.7491266,3.5,94,Open,"Sports Bars, Seafood, American (New), American (Traditional), Restaurants, Nightlife, Bars",0,Open,Seafood,1,0,0,1
125,126,Euzc6V2xKJyEgYVZK-CyEQ,Gulf Bistro,15225 Gulf Blvd,Madeira Beach,FL,33708,27.8030547,-82.8032363,4.5,109,Open,"French, Seafood, Diners, Restaurants",0,Open,Seafood,0,0,0,0
126,127,syX56DgsypCm35ZGASzuxA,Frenchys South Beach Cafe,351 S Gulfview Blvd,Clearwater Beach,FL,33767,27.971642,-82.829353,3.5,541,Open,"Restaurants, Cafes, Sandwiches, Salad, Seafood",0,Open,Seafood,0,0,1,0
127,128,JiEcu8LvmlsPh_Q6Exzp9A,Riverside Seafood Market,6501 N 40th St,Tampa,FL,33610,28.0072788,-82.4138533,3.5,51,Open,"Specialty Food, Seafood Markets, Food, Seafood, Restaurants",0,Open,Seafood,0,0,2,0
128,129,7-_Y6S0NpaPSmGb5_AGUZQ,Long John Silver's,2440 Commercial Way,Spring Hill,FL,34606,28.4682737,-82.6194848,2.0,18,Open,"American (New), Restaurants, Seafood, Fast Food",0,Open,Seafood,0,0,0,0
129,130,speLDZmGk5tMenzLb0DHSg,Bellissimo Italian Eatery,"13220 S Belcher Rd, Ste 20",Largo,FL,33773,27.8931018,-82.7466404,4.0,162,Close,"Nightlife, Italian, Restaurants, Bars, Seafood",0,Close,Seafood,1,0,0,1
130,131,J1ThHocJA-46Zl6HGW3LxA,Carrabba's Italian Grill,1205 Townsgate Ct,Plant City,FL,33563,28.026811,-82.14802,3.0,63,Open,"Seafood, Restaurants, Italian",0,Open,Seafood,0,0,0,0
131,132,PzELbb-ozGltoPQbAYQ3UQ,Rowe Bar,3400 Gulf Blvd,Saint Pete Beach,FL,33706,27.7092613,-82.7375379,3.0,47,Open,"Cocktail Bars, Restaurants, Seafood, Bars, Nightlife",0,Open,Seafood,0,1,0,0
132,133,lTJjJQHOXxos5qIbSjWTEA,Garden Gyros,3025 E Busch Blvd,Tampa,FL,33612,28.0322705,-82.4251246,4.0,41,Open,"Greek, Fast Food, Seafood, American (New), Restaurants",0,Open,Seafood,0,0,2,0
133,134,z6HgTWokZSpvsMhqukUCow,Beachwood Seafood Kitchen & Bar,4022 Tampa Rd,Oldsmar,FL,34677,28.0352545,-82.6550287,4.0,169,Open,"Bars, Nightlife, Seafood, Restaurants, Sushi Bars",0,Open,Seafood,0,0,1,0
134,135,ZpQs6ICV63NwLrTO9kNHAA,Grille One Nine,3516 US Hwy 19,New Port Richey,FL,34652,28.210452,-82.738916,3.5,140,Open,"Steakhouses, Japanese, Sushi Bars, Seafood, Restaurants",0,Open,Seafood,0,0,1,0
135,136,YtjH3oPnx1gZt2dCdUC3tQ,Flambé,"615 Channel Side Dr, Ste 123",Tampa,FL,33602,27.9438279,-82.4468761,3.0,90,Close,"Restaurants, American (New), Seafood, Mediterranean",0,Close,Seafood,0,2,0,0
136,137,9DPVwlzKRfFrsdDTIdFHkg,The Artisan Art and Food Collective,2832 Beach Blvd S,Gulfport,FL,33707,27.7413138,-82.7076925,3.5,32,Close,"Burgers, Restaurants, Food, Steakhouses, Gastropubs, Seafood, Specialty Food, Sushi Bars, Food Court",0,Close,Seafood,0,0,0,0
137,138,6ehbO-pVIO17bSYgNbugBA,Los Jarrones,7507 N Armenia Ave,Tampa,FL,33604,28.0145602671,-82.4557073228,3.5,12,Close,"Seafood, Food, Restaurants, Latin American, Chicken Wings",0,Close,Seafood,0,0,3,0
138,139,PG2bFg_eQgec91Jf5AXRfA,Pinchers,14391 N Dale Mabry Hwy,Tampa,FL,33618,28.0783633,-82.5061947,3.5,132,Close,"Seafood, Food, Desserts, Pasta Shops, Restaurants, Specialty Food",0,Close,Seafood,0,0,0,2
139,140,TblMkSZn7XmfTgheZ7TI5g,The Carthage Grille,811 Cleveland St,Clearwater,FL,33755,27.9655608365,-82.7954417467,4.5,31,Close,"Mediterranean, Nightlife, Restaurants, Seafood, Cocktail Bars, Bars, Wine Bars",0,Close,Seafood,0,0,0,0
140,141,N1aa8vlJ1kQKFQ7KRGzZhw,Cousins Maine Lobster Restaurant - Clearwater,"309 Coronado Dr, Ste B",Clearwater,FL,33767,27.973384,-82.8281759,3.5,64,Close,"Seafood, Restaurants",0,Close,Seafood,0,0,1,0
141,142,yyqf-PXRLrU0EM0DfnTPeA,Apollo's Bistro,6520 Richies Way,Apollo Beach,FL,33572,27.7761093886,-82.4042811245,3.5,92,Open,"Beer, Wine & Spirits, Food, Seafood, American (Traditional), Breakfast & Brunch, Bars, Sports Bars, Gluten-Free, Nightlife, American (New), Restaurants, Burgers, Cocktail Bars",0,Open,Seafood,0,1,0,0
142,143,r8B4hmk7e2VpSGNAHDxYsw,Half Moon Seafood Company,11508 N 56th St,Temple Terrace,FL,33617,28.053118,-82.3941931,4.5,94,Open,"Restaurants, Seafood",0,Open,Seafood,0,0,0,0
143,144,l4IeGBHXV2E8S8COd9rx9A,Rusty Bellies,937 Dodecanese Blvd,Tarpon Springs,FL,34689,28.155071,-82.764421,4.5,1421,Open,"Nightlife, Seafood, Bars, Restaurants, Tiki Bars, American (Traditional)",0,Open,Seafood,1,1,0,0
144,145,FjP8cDZwc-pUFg1bjWG-xg,The Original Grill,900 N Pinellas Ave,Tarpon Springs,FL,34689,28.1545,-82.7564809,4.0,12,Close,"Restaurants, American (Traditional), Seafood, Nightlife, Bars",0,Close,Seafood,1,1,0,0
145,146,oaB0PbwfB11R3O6y40zlLQ,Tampa Blue Crab and Seafood Market,3113 E Hillsborough Ave,Tampa,FL,33610,27.9953983,-82.4247648,4.0,33,Open,"Shopping, Seafood Markets, Seafood, Food, Specialty Food, Flea Markets, Restaurants",0,Open,Seafood,0,0,3,0
146,147,k1XLb2bs98VxZ1gcbufkAQ,Forlini's Restaurant,435 Mandalay Ave,Clearwater Beach,FL,33767,27.9798029,-82.8269718,3.5,100,Open,"Nightlife, Bars, Restaurants, Seafood, Wine Bars, Cocktail Bars, Italian",0,Open,Seafood,0,0,1,0
147,148,p53i8ogh4pADR41GwaPRjg,Castile Restaurant,3701 Gulf Blvd,St Pete Beach,FL,33706,27.7135953752,-82.7369613305,3.5,254,Open,"Cocktail Bars, Seafood, Beer, Wine & Spirits, Nightlife, American (Traditional), Bars, Food, American (New), Tapas Bars, Restaurants, Breakfast & Brunch, Mediterranean",0,Open,Seafood,0,1,0,0
148,149,cJ7qQ8NpF6OTqFye-l4A0g,The Local Fresh Grill,5729 Richey Dr,Port Richey,FL,34668,28.280552,-82.718981,4.5,138,Open,"Coffee & Tea, American (New), American (Traditional), Restaurants, Wraps, Seafood, Food, Vegan, Sandwiches",0,Open,Seafood,0,0,1,0
149,150,mFpwIzhTycELZtrIuYyK8g,Hungry Crab Juicy Seafood & Bar,13101 Seminole Blvd,Largo,FL,33778,27.8926804092,-82.7866286729,4.0,13,Open,"Seafood, Nightlife, Restaurants, Bars",0,Open,Seafood,1,0,0,0
150,151,sJmqrVw2Q8g2UcCu7LY7TA,Joia Fabulous Pizza & Martini Bar,10475 Gibsonton Dr,Riverview,FL,33578,27.8547046,-82.3281056,3.5,180,Open,"Nightlife, Restaurants, Food, Pizza, Bars, Seafood",0,Open,Seafood,1,0,0,0
151,152,WeFiN2FCYviL-5uwzPc_rQ,Popeyes Louisiana Kitchen,108 S Kings Ave,Brandon,FL,33511,27.936485,-82.294203,2.0,54,Open,"Chicken Wings, Fast Food, Seafood, American (Traditional), Restaurants",0,Open,Seafood,1,0,0,0
152,153,W-GmQyyKIskcS3u7nHprtA,Watervue Grille,700 Harbour Post Dr,Tampa,FL,33602,27.9399467,-82.4514669,4.0,113,Open,"Event Planning & Services, Seafood, American (New), Restaurants, Venues & Event Spaces",0,Open,Seafood,0,2,0,0
153,154,MxRZHZoDVVnN7EvMAHf1EA,Fleming’s Prime Steakhouse & Wine Bar,4322 W Boy Scout Blvd,Tampa,FL,33607,27.9621936621,-82.5159262215,4.0,502,Open,"Restaurants, Breakfast & Brunch, Wine Bars, Seafood, Bars, Steakhouses, Nightlife",0,Open,Seafood,1,0,0,0
154,155,EKx5_zzWHO4AsrM2SkhH9w,Surf and Turf Beachside,13437 Gulf Blvd,Madeira Beach,FL,33708,27.790874,-82.7881147,4.0,14,Close,"Burgers, Restaurants, Seafood, American (New), Beer Bar, Food Trucks, Nightlife, Bars, Food",0,Close,Seafood,0,0,0,0
155,156,5TwBLv_xV0LawqkbIllEVg,Aloha To Go,19711A Gulf Blvd,Indian Shores,FL,33785,27.858024,-82.846512,4.5,303,Open,"Restaurants, Cheesesteaks, Food, Hawaiian, Seafood, Barbeque, Food Trucks",0,Open,Seafood,0,0,0,0
156,157,AYvvx-AeplhRrER9MP5gcA,Bonefish Grill,2939 W Bay Dr,Belleair Bluffs,FL,33770,27.9174024,-82.819542,3.5,160,Open,"Bars, Seafood, Cocktail Bars, American (New), Restaurants, Nightlife",0,Open,Seafood,1,0,1,0
157,158,Hzlf5jiA0vj0R9tybekUIA,Wimauma,4205 S MacDill Ave,Tampa,FL,33611,27.903642,-82.494238,3.0,82,Close,"Seafood, Bars, Southern, Restaurants, American (New), Nightlife",0,Close,Seafood,0,2,0,0
158,159,kVLuUIP2N3vqcePYea2k6w,Red Lobster,"17021 Palm Pointe Dr, POINT AT TAMPA PALMS",Tampa,FL,33647,28.117481,-82.3799613,3.0,89,Open,"American (Traditional), Restaurants, Seafood",0,Open,Seafood,1,0,1,0
159,160,a8CrdVtlfa3JDoC_ADW8dA,Señor Tequila Mexican Restaurant - Tampa,11115 N Dale Mabry Hwy,Tampa,FL,33618,28.050129822,-82.5031507015,4.0,280,Open,"Bars, Mexican, Seafood, Restaurants, Nightlife",0,Open,Seafood,0,0,0,3
160,161,BXqCw4xZwDNJJ-r5T-G6rA,Friendly Fisherman Restaurant,150 Johns Pass Boardwalk  Pl,Madeira Beach,FL,33708,27.784779,-82.782083,3.0,394,Open,"Seafood, Restaurants",0,Open,Seafood,0,0,0,0
161,162,uYMVRPYEqpmVXWN2xOs5KQ,Cooper's Hawk Winery & Restaurants - Tampa,4110 W Boy Scout Blvd,Tampa,FL,33607,27.9654184,-82.512508,4.0,1154,Open,"Event Planning & Services, American (Traditional), Nightlife, Restaurants, Bars, Wineries, American (New), Wine Tasting Room, Gluten-Free, Arts & Entertainment, Party & Event Planning, Wine Bars, Food, Seafood",0,Open,Seafood,1,0,0,0
162,163,igw0v50_xjxCZjAD-BSC-g,Pearly's Beach Eats,903 Douglas Ave,Dunedin,FL,34698,28.013284,-82.7876846,4.0,70,Open,"Restaurants, Seafood",0,Open,Seafood,0,0,1,0
163,164,hwK5v_44MC9YDx2Yr9PTdQ,Bubba Gump Shrimp,185 Boardwalk Pl W,Madeira Beach,FL,33708,27.7846317,-82.7827835,2.5,532,Open,"Seafood, Southern, Restaurants, Cajun/Creole, American (Traditional)",0,Open,Seafood,0,0,0,0
164,165,X5pLH_HQG0ckmsqkjDxEHA,Buoy's Waterfront Bar & Grill,677 75th Ave,St Pete Beach,FL,33706,27.7410685,-82.7541665,4.5,121,Open,"American (Traditional), Nightlife, Bars, Restaurants, Seafood",0,Open,Seafood,0,0,0,0
165,166,tbaO_yPfrZ1a3P1U99nRLw,Wing King of Fletcher,1132 E Fletcher Ave,Tampa,FL,33612,28.0695456418,-82.4484621117,4.0,40,Open,"American (Traditional), Fast Food, Restaurants, Chicken Wings, American (New), Seafood, Food, Sandwiches, Food Delivery Services",0,Open,Seafood,1,0,0,1
166,167,61denhyyLqB_WB7HF99y2Q,Lolis Mexican Cravings,11401 N 56th St,Temple Terrace,FL,33617,28.0518981579,-82.3929122415,4.0,33,Open,"Restaurants, Mexican, Seafood",0,Open,Seafood,0,0,0,0
167,168,Mbq9NAkkTxhLmvWXBAPFeg,Sea Sea Riders Restaurant,221 Main St,Dunedin,FL,34698,28.01201,-82.790703,3.0,240,Open,"Nightlife, Restaurants, Bars, Seafood",0,Open,Seafood,0,0,1,0
168,169,WJttCFNov5-QJr4govnySQ,Bonefish Grill,2408 Tyrone Blvd,Saint Petersburg,FL,33710,27.793162,-82.7312333,3.5,144,Open,"Nightlife, Seafood, American (New), Cocktail Bars, Restaurants, Bars",0,Open,Seafood,1,0,1,0
169,170,IkQCv8yqdzD_VndrOd2p_w,The Capital Grille,2223 NW Shore Blvd,Tampa,FL,33607,27.9656056982,-82.5211192025,4.0,397,Open,"Seafood, Restaurants, American (Traditional), Wine Bars, Bars, Steakhouses, Nightlife",0,Open,Seafood,1,1,0,0
170,171,_r4tIoAcPHi16t9TqqaV5Q,Caspers Express BBQ,5745 54th Ave N,Kenneth City,FL,33709,27.821269,-82.7110452505,4.5,44,Open,"Seafood, Barbeque, Restaurants, Salad",0,Open,Seafood,1,0,2,0
171,172,3WC9HidyqFisiDxP1dcFCA,Miguelitos Taqueria Y Tequilas,2702 W Kennedy Blvd,Tampa,FL,33609,27.9444937,-82.4880087,4.0,418,Open,"Tex-Mex, Seafood, Mexican, Restaurants",0,Open,Seafood,1,0,0,0
172,173,hm3_-sh6zxHiYug4WVDKcA,Rosie's Clam Shack,6657 49th St,Pinellas Park,FL,33781,27.8325767,-82.6998243,3.0,20,Close,"Restaurants, Seafood",0,Close,Seafood,2,0,2,0
173,174,jwFOjCySd1YdFdPSk538xA,Pomodoro Pizza,"27607 State Road 56, Ste 105",Wesley Chapel,FL,33544,28.1864331,-82.359882,4.0,86,Open,"Restaurants, Pizza, Italian, Seafood",0,Open,Seafood,1,0,0,0
174,175,MOmiEOsukuY2hD9VMPYJnA,YUPPI,1821 E 7th Ave,Tampa,FL,33605,27.9600843,-82.4384412,4.5,69,Open,"American (New), Restaurants, Seafood, Soul Food, Chicken Wings, Southern",0,Open,Seafood,0,0,1,0
175,176,o2loFPjTN8zlkhb8Q3WTnA,Lulu's Oyster Bar & Tap House,500 1st St,Indian Rocks Beach,FL,33785,27.8845027,-82.8495748,4.0,663,Close,"American (Traditional), Restaurants, Nightlife, Bars, Seafood, Specialty Food, Food",1,Close,Seafood,0,0,0,0
176,177,IKoGxUd4AUmLzoyZO8wJxA,John's Pass Grille,"111 Boardwalk Pl W, Ste 203",Madeira Beach,FL,33708,27.7852546972,-82.7821004202,4.0,19,Open,"Sandwiches, Wraps, Burgers, Restaurants, Seafood",0,Open,Seafood,0,0,0,0
177,178,aS2HD_XKuCAMwjRHQ_b5-g,WTR Pool & Grill,7700 W Courtney Campbell Cswy,Tampa,FL,33607,27.9667601,-82.5702493,3.0,176,Close,"American (Traditional), Nightlife, Restaurants, Active Life, Sports Bars, Bars, Seafood, Breakfast & Brunch, Beaches",1,Close,Seafood,1,3,0,0
178,179,ZdkonZFKPrGVeu-ZLQfE6A,Stonewood Grill & Tavern,612 E Bloomingdale Ave,Brandon,FL,33511,27.8939806,-82.2737811,4.0,240,Open,"Seafood, American (New), American (Traditional), Steakhouses, Restaurants",0,Open,Seafood,0,0,0,0
179,180,7d7Kl1NIO1X6ww-qa05vYQ,Downtown Gyro and Seafood,6206 US Hwy 19,New Port Richey,FL,34652,28.2489491861,-82.7275117859,2.5,13,Close,"Mediterranean, Greek, Seafood, Restaurants",0,Close,Seafood,0,0,0,0
180,181,IMVf6UO6PY99_5ToHNOyyw,Wooden Spoon,712 S Collins St,Plant City,FL,33563,28.00854,-82.12148,4.5,10,Open,"Restaurants, Seafood, Sandwiches, American (Traditional), Burgers, German",0,Open,Seafood,0,0,0,0
181,182,hTA0eCoMdAebXzm4jkx-0A,Lisa's Cafe,13331 Gulf Blvd,Madeira Beach,FL,33708,27.7898308,-82.7871445,3.5,443,Open,"Seafood, Restaurants, Breakfast & Brunch, Steakhouses, American (Traditional)",0,Open,Seafood,0,0,0,0
182,183,TJexW9YlEz9VYdA5I6mF9w,The Boston Cooker Restaurant & Oyster Bar,5375 Spring Hill Dr,Spring Hill,FL,34606,28.459314,-82.624682,3.0,16,Close,"American (Traditional), Seafood, Restaurants, Bars, Nightlife",0,Close,Seafood,0,0,0,0
183,184,STU4v_QuqjpsUJmWU535pg,Green Springs Bistro,156 4th Ave N,Safety Harbor,FL,34695,27.991604,-82.690918,4.5,123,Close,"Arts & Entertainment, Restaurants, Music Venues, Steakhouses, Seafood, American (New), Nightlife, Cafes",0,Close,Seafood,0,0,0,0
184,185,mhOSDvHqgw64eGsYFk-nnQ,Crazy Cajun,1406 E Fowler Ave,Tampa,FL,33612,28.0547372,-82.44444,3.5,16,Close,"Cajun/Creole, Restaurants, Seafood, Food",0,Close,Seafood,1,0,1,0
185,186,h-EsSqXjqA6Jy7Oc7nb5jw,Grillsmith - Wesley Chapel,"2000 Piazza Ave, Ste 100",Wesley Chapel,FL,33543,28.1875440063,-82.3485336161,4.0,408,Open,"American (Traditional), Gluten-Free, Steakhouses, Breakfast & Brunch, Restaurants, Seafood",0,Open,Seafood,1,0,0,0
186,187,V7XE24fli5ZxUh23Zs9bpQ,Black Palm Restaurant,109 8th Ave,St. Pete Beach,FL,33706,27.688251,-82.737106,4.0,45,Close,"Latin American, Seafood, Restaurants, Tapas Bars, Spanish",0,Close,Seafood,0,1,0,0
187,188,465bLtUgHq0mgLCleSTLDQ,Casual Clam Restaurant,3336 Dr Martin Luther King Jr St N,Saint Petersburg,FL,33704,27.8027103,-82.6470149,3.5,222,Open,"Seafood, Restaurants",0,Open,Seafood,2,0,4,0
188,189,uUUyISErX3pAWrJu6UveYg,Que Pasa Mexican Cantina,10478 Roosevelt Blvd N,Saint Petersburg,FL,33716,27.8668331275,-82.6455518677,3.0,202,Open,"Burgers, Seafood, Mexican, Restaurants",0,Open,Seafood,1,0,2,0
189,190,4Rt6pP3sUaACgp-RLjrsqQ,Trader Bay Seafood Company,4006 Shoal Line Blvd,Hernando Beach,FL,34607,28.48754,-82.65025,4.0,35,Open,"Food, Specialty Food, Accountants, Professional Services, Seafood Markets, Shopping, Seafood, Wholesale Stores, Restaurants",0,Open,Seafood,0,0,0,0
190,191,E3Qk7xTznkT0SABL2ltpHA,Bascom's Chop House,3665 Ulmerton Rd,Clearwater,FL,33762,27.8946067,-82.6838316817,4.0,605,Open,"Lounges, Seafood, American (Traditional), Restaurants, Bars, Nightlife, Steakhouses",0,Open,Seafood,1,0,0,2
191,192,Y_aUDKJkUW9GFQLUL-Zmww,Bayou Bistro,607 Island Dr,Tarpon Springs,FL,34689,28.1552377887,-82.7644898125,4.5,54,Open,"Vegetarian, Seafood, Breakfast & Brunch, Restaurants",0,Open,Seafood,1,1,0,0
192,193,AXSZ-tixsNmq0Wk8Q0HpTg,Seabreeze Trolley Cafe,2111 N Blvd,Tampa,FL,33602,27.9630304,-82.4675144,4.5,15,Close,"Seafood, Restaurants, Food, Food Trucks",0,Close,Seafood,0,0,2,0
193,194,bWl3Tf7kgV1NU6bcshsTkw,Bermudas Restaurant,5500 Gulf Blvd,St. Pete Beach,FL,33706,27.729311,-82.744425,3.5,43,Open,"Breakfast & Brunch, American (New), Restaurants, Buffets, Steakhouses, Seafood",0,Open,Seafood,0,0,0,0
194,195,aYrmK2xwh2iIZB4taWNwtg,Sea Worthy Fish + Bar,1110 Pinellas Bayway S,Tierra Verde,FL,33715,27.6757264,-82.726385,4.5,58,Open,"Bars, Breakfast & Brunch, Restaurants, Cocktail Bars, Nightlife, Seafood",0,Open,Seafood,0,1,0,0
195,196,LfOokcaU_l_CpnVRbyp2xQ,Red Lobster,2328 Commercial Way,Spring Hill,FL,34606,28.46632,-82.621408,2.5,65,Open,"Restaurants, American (Traditional), Seafood, American (New)",0,Open,Seafood,0,0,0,0
196,197,XABPGEqMuRN-WNpvk8kTVw,The Original Mama Maria's Greek Cuisine,503 N Pinellas Ave,Tarpon Springs,FL,34689,28.1509282123,-82.7571827282,4.0,148,Close,"Mediterranean, Restaurants, Seafood, Greek",0,Close,Seafood,1,1,1,0
197,198,KMytEZ9j9w8Xec4kjHRgVg,Seascapes Beach Club,9951 Marina Bay Dr,Tampa,FL,33621,27.8232659,-82.4864584,3.5,13,Open,"Food, Active Life, Restaurants, Beaches, Seafood",0,Open,Seafood,0,0,0,0
